id,date,user,user_followers,raw_content,rendered_content,likes,retweets,replies,quoteCount,hashtags,lang,media,mentionedUsers
1575629063863115780,2022-09-29 23:30:17+00:00,The_NewArab,154288,"The Syrian regime remains completely reliant on foreign powers—namely Russia &amp; Iran, both under significant economic strain—for its survival. So as Russia's #UkraineWar grinds on despite the recent setbacks, what can Syrians expect?
 
✍ @PaullMcLoughlin https://t.co/9BhfsXYOpG","The Syrian regime remains completely reliant on foreign powers—namely Russia &amp; Iran, both under significant economic strain—for its survival. So as Russia's #UkraineWar grinds on despite the recent setbacks, what can Syrians expect?
 
✍ @PaullMcLoughlin english.alaraby.co.uk/analysis/syria…",1,0,0,0,['UkraineWar'],en,,"[User(username='PaullMcLoughlin', id=3306939856, displayname='Paul McLoughlin', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1575628517362073600,2022-09-29 23:28:06+00:00,JennyKastner,3513,"According to a new poll, Nearly 60% of Americans would support the #UnitedStates engaging in diplomatic efforts “as soon as possible” to end the #UkraineWar, even if that means Ukraine having to make concessions to Russia https://t.co/LtEAiiPFGQ #pacifism  https://t.co/ee9pU40f2m","According to a new poll, Nearly 60% of Americans would support the #UnitedStates engaging in diplomatic efforts “as soon as possible” to end the #UkraineWar, even if that means Ukraine having to make concessions to Russia buff.ly/3LQvo0B #pacifism  responsiblestatecraft.org/2022/09/27/pol…",4,1,0,0,"['UnitedStates', 'UkraineWar', 'pacifism']",en,,
1575624953575006208,2022-09-29 23:13:57+00:00,I_Katchanovski,18737,"""Kremlin spokesperson Dmitry Peskov told reporters Thursday that four regions of Ukraine — Luhansk, Donetsk, Kherson and Zaporizhzhia — would be folded into Russia during a Kremlin ceremony attended by President Vladimir Putin, who is expected to give a major speech."" #ukrainewar","""Kremlin spokesperson Dmitry Peskov told reporters Thursday that four regions of Ukraine — Luhansk, Donetsk, Kherson and Zaporizhzhia — would be folded into Russia during a Kremlin ceremony attended by President Vladimir Putin, who is expected to give a major speech."" #ukrainewar",10,2,2,1,['ukrainewar'],en,,
1575624113032695808,2022-09-29 23:10:36+00:00,Maks_NAFO_FELLA,61215,"🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬

Russia hit the Dnipro with missiles.  Approximately 100 buses that were in the parking lot were destroyed...

#russiaisateroriststate #RussiaInvadedUkraine #UkraineWar #ArmUkraineNow https://t.co/Sc6HC4tj9n","🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬

Russia hit the Dnipro with missiles.  Approximately 100 buses that were in the parking lot were destroyed...

#russiaisateroriststate #RussiaInvadedUkraine #UkraineWar #ArmUkraineNow https://t.co/Sc6HC4tj9n",78,22,7,1,"['russiaisateroriststate', 'RussiaInvadedUkraine', 'UkraineWar', 'ArmUkraineNow']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fd29x_0XEAEV4kj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fd29x_0XEAEV4kj?format=jpg&name=large', altText=None)]",
1575623825605394432,2022-09-29 23:09:28+00:00,PeterClifford1,11304,"#Ukraine: Today's updates from #UkraineWar: 1. All reports suggest that the #Lyman saga will end in the next 24/48 hours with the complete encirclement of several thousand Russian troops in the town. Their only road out is now under constant UA fire. #tweet100
🇺🇦⚡️THREAD🎯🇺🇦","#Ukraine: Today's updates from #UkraineWar: 1. All reports suggest that the #Lyman saga will end in the next 24/48 hours with the complete encirclement of several thousand Russian troops in the town. Their only road out is now under constant UA fire. #tweet100
🇺🇦⚡️THREAD🎯🇺🇦",18,2,1,0,"['Ukraine', 'UkraineWar', 'Lyman', 'tweet100']",en,,
1575623339178983424,2022-09-29 23:07:32+00:00,Brid_PA,3170,@strategywoman 😢💔 More heartbreaking loss of life in this cruel and senseless war. #ukrainewar #HopeForPeace #Hope🦋,@strategywoman 😢💔 More heartbreaking loss of life in this cruel and senseless war. #ukrainewar #HopeForPeace #Hope🦋,2,0,0,0,"['ukrainewar', 'HopeForPeace', 'Hope']",en,,"[User(username='strategywoman', id=1364639441604800513, displayname='Yaroslava Antipina', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1575621443236290560,2022-09-29 23:00:00+00:00,EconomicTimes,4326998,"The announcement sent shock waves across the vast nation and triggered an international exodus, with tens of thousands leaving the country since the mobilisation. 

#RussianMobilization | #UkraineWar 

https://t.co/GiEbw7mPtF","The announcement sent shock waves across the vast nation and triggered an international exodus, with tens of thousands leaving the country since the mobilisation. 

#RussianMobilization | #UkraineWar 

economictimes.indiatimes.com/news/internati…",5,1,1,0,"['RussianMobilization', 'UkraineWar']",en,,
1575615413018394626,2022-09-29 22:36:02+00:00,Infoblox,11537,"Happy National Coffee Day! ☕ Check out our recent Coffee Chat with Infoblox's Cricket Liu and Krupa Srivatsan On-Demand: https://t.co/e9UHtl2ip1

#nationalcoffeeday #coffeechat #clybersecurityexperts #cybersecurity #infosecwebinar #ukrainewar #ukraine https://t.co/0CxC7x1hvT","Happy National Coffee Day! ☕ Check out our recent Coffee Chat with Infoblox's Cricket Liu and Krupa Srivatsan On-Demand: fal.cn/3sjyy

#nationalcoffeeday #coffeechat #clybersecurityexperts #cybersecurity #infosecwebinar #ukrainewar #ukraine https://t.co/0CxC7x1hvT",2,0,0,0,"['nationalcoffeeday', 'coffeechat', 'clybersecurityexperts', 'cybersecurity', 'infosecwebinar', 'ukrainewar', 'ukraine']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fd213k9WYAAcpXK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fd213k9WYAAcpXK?format=jpg&name=large', altText=None)]",
1575614288525344768,2022-09-29 22:31:34+00:00,UmlandAndreas,32604,"THREAD: Could #VladimirPutin repeat the 1999 apartment bombings scenario in 2022? /1
#UkraineRussiaWar #Ukrainekrieg #nuclearwar #nuclearattack #WarInUkraine #RussiaUkraineWar #Putin #War_in_Ukraine #UkraineWar
#atomkrieg #RussiaisATerroistState https://t.co/Il5GCZ1whY","THREAD: Could #VladimirPutin repeat the 1999 apartment bombings scenario in 2022? /1
#UkraineRussiaWar #Ukrainekrieg #nuclearwar #nuclearattack #WarInUkraine #RussiaUkraineWar #Putin #War_in_Ukraine #UkraineWar
#atomkrieg #RussiaisATerroistState https://t.co/Il5GCZ1whY",42,23,6,5,"['VladimirPutin', 'UkraineRussiaWar', 'Ukrainekrieg', 'nuclearwar', 'nuclearattack', 'WarInUkraine', 'RussiaUkraineWar', 'Putin', 'War_in_Ukraine', 'UkraineWar', 'atomkrieg', 'RussiaisATerroistState']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fd202CjXoCkeCFH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fd202CjXoCkeCFH?format=jpg&name=large', altText=None)]",
1575612137694797833,2022-09-29 22:23:01+00:00,LatestNewsAU,3698,"Ukraine End.
https://t.co/hZ9r6YWZZX 
#Aus #Ukraine #UkraineRussiaWar #UkraineWar #news #media 
@7NewsAdelaide @9NewsAUS @10NewsFirst @SkyNews @abcnews @Barnaby_Joyce @ScottMorrisonMP @TheJusticeDept @PeterDutton_MP @PaulineHansonOz @CliveFPalmer @mattjcan @ScienceAU @AustPsych https://t.co/MjnGJehjNK","Ukraine End.
buff.ly/3qnpGd3 
#Aus #Ukraine #UkraineRussiaWar #UkraineWar #news #media 
@7NewsAdelaide @9NewsAUS @10NewsFirst @SkyNews @abcnews @Barnaby_Joyce @ScottMorrisonMP @TheJusticeDept @PeterDutton_MP @PaulineHansonOz @CliveFPalmer @mattjcan @ScienceAU @AustPsych https://t.co/MjnGJehjNK",0,0,0,0,"['Aus', 'Ukraine', 'UkraineRussiaWar', 'UkraineWar', 'news', 'media']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/Fd2y414XoC41YHw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fd2y414XoC41YHw?format=jpg&name=large', altText=None)]","[User(username='7NewsAdelaide', id=269581619, displayname='7NEWS Adelaide', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='9NewsAUS', id=22993014, displayname='9News Australia', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='10NewsFirst', id=25887412, displayname='10 News First', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SkyNews', id=7587032, displayname='Sky News', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='abcnews', id=2768501, displayname='ABC News', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Barnaby_Joyce', id=114936799, displayname='Barnaby Joyce', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ScottMorrisonMP', id=34116377, displayname='Scott Morrison', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheJusticeDept', id=73181712, displayname='Justice Department', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PeterDutton_MP', id=20559705, displayname='Peter Dutton', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PaulineHansonOz', id=1471232930, displayname='Pauline Hanson 🇦🇺', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CliveFPalmer', id=404621700, displayname='Clive Palmer', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='mattjcan', id=632817143, displayname='Anti-Socialist Matt Canavan', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ScienceAU', id=318093688, displayname='Science & Technology Australia', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AustPsych', id=493664279, displayname='Australian Psychological Society', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1586869805537263617,2022-10-30 23:56:58+00:00,Intel_Reporting,3015,"Western Self-Propelled Guns Along With UAVs Drastically Reduced the russia’s Artillery Advantage In the South of Ukraine

#Ukraine-#UkraineRussianWar -#UkraineWar -#UkraineRussiaWar-#Russia-#Україна  
https://t.co/tV8IZDc4GZ","Western Self-Propelled Guns Along With UAVs Drastically Reduced the russia’s Artillery Advantage In the South of Ukraine

#Ukraine-#UkraineRussianWar -#UkraineWar -#UkraineRussiaWar-#Russia-#Україна  
en.defence-ua.com/news/western_s…",1,0,0,0,"['Ukraine', 'UkraineRussianWar', 'UkraineWar', 'UkraineRussiaWar', 'Russia', 'Україна']",en,,
1586869598804217856,2022-10-30 23:56:09+00:00,Intel_Reporting,3015,"#WebSummit2022 
#Europe’s largest #tech conference withdraws invitation to pro-Kremlin speakers after backlash  
#Ukraine-#UkraineRussianWar -#UkraineWar -#UkraineRussiaWar-#Russia-#Україна   
https://t.co/UZN3eHpDcG","#WebSummit2022 
#Europe’s largest #tech conference withdraws invitation to pro-Kremlin speakers after backlash  
#Ukraine-#UkraineRussianWar -#UkraineWar -#UkraineRussiaWar-#Russia-#Україна   
kyivindependent.com/tech/europes-l…",2,1,0,0,"['WebSummit2022', 'Europe', 'tech', 'Ukraine', 'UkraineRussianWar', 'UkraineWar', 'UkraineRussiaWar', 'Russia', 'Україна']",en,,
1586866600803713027,2022-10-30 23:44:14+00:00,Cyberknow20,21384,"#Phoenix and We Are Clowns were apparently pretty happy with their DDoS on #Ukraine️ hospitals... something that has no real strategic benefit.

#cybersecurity #infosec #RussianUkrainianWar #UkraineRussianWar #Russia #UkraineWar https://t.co/ACACRAZco0","#Phoenix and We Are Clowns were apparently pretty happy with their DDoS on #Ukraine️ hospitals... something that has no real strategic benefit.

#cybersecurity #infosec #RussianUkrainianWar #UkraineRussianWar #Russia #UkraineWar https://t.co/ACACRAZco0",8,0,3,0,"['Phoenix', 'Ukraine️', 'cybersecurity', 'infosec', 'RussianUkrainianWar', 'UkraineRussianWar', 'Russia', 'UkraineWar']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FgWuw2DVUAEdGJF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgWuw2DVUAEdGJF?format=jpg&name=large', altText=None)]",
1586858241459380224,2022-10-30 23:11:01+00:00,WorldBeyondWar,12509,"As the #UkraineWar drags on, advocates for negotiation are often met with resistance from those who repeat claims spun by military pundits. 

Below are rebuttals to common assertions that, if not refuted, risk leading us down the path to nuclear war https://t.co/chtqH9ZQS9 #NoWar https://t.co/ZgsAWCjNvV","As the #UkraineWar drags on, advocates for negotiation are often met with resistance from those who repeat claims spun by military pundits. 

Below are rebuttals to common assertions that, if not refuted, risk leading us down the path to nuclear war buff.ly/3sqOnGb #NoWar https://t.co/ZgsAWCjNvV",17,8,1,0,"['UkraineWar', 'NoWar']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FgWnKSqWQAUKNnH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgWnKSqWQAUKNnH?format=jpg&name=large', altText=None)]",
1586853201780690946,2022-10-30 22:51:00+00:00,carlesdijous,8894,"Russia failed to destroy Ukrainian computer systems, US helped to defend it. https://t.co/rS0wCcBEXv #Cybersecurity #Cyberdefense #Cyberprotection #Cyberwar #UkraineWar","Russia failed to destroy Ukrainian computer systems, US helped to defend it. bit.ly/3DV6877 #Cybersecurity #Cyberdefense #Cyberprotection #Cyberwar #UkraineWar",5,3,0,0,"['Cybersecurity', 'Cyberdefense', 'Cyberprotection', 'Cyberwar', 'UkraineWar']",en,,
1586848601530957824,2022-10-30 22:32:43+00:00,losivad,2439,"The puppet authorities installed by the #Russians are evacuating thousands of the city’s remaining residents across the Dnieper river, deeper into Russian-controlled territory. Russians are looting banks for cash. #UkraineWar","The puppet authorities installed by the #Russians are evacuating thousands of the city’s remaining residents across the Dnieper river, deeper into Russian-controlled territory. Russians are looting banks for cash. #UkraineWar",0,0,0,0,"['Russians', 'UkraineWar']",en,,
1586845031817793536,2022-10-30 22:18:32+00:00,DiemBurden,15895,Reading my Twitter feed about the #UkraineWar is like reading the inside of a toilet door in a boys' middle-school in a rundown neighbourhood in some inner-city slum. Why do people think anyone is listening to them? https://t.co/CMyj7mCP8E,Reading my Twitter feed about the #UkraineWar is like reading the inside of a toilet door in a boys' middle-school in a rundown neighbourhood in some inner-city slum. Why do people think anyone is listening to them? https://t.co/CMyj7mCP8E,0,1,0,0,['UkraineWar'],en,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FgWbIoKXoAAyIs7.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FgWbIoKXoAAyIs7.mp4', contentType='video/mp4', bitrate=0)], altText='Problematic Stressed GIF')]",
1586844713654657024,2022-10-30 22:17:16+00:00,PeterClifford1,11304,"#Ukraine: Today’s updates from #UkraineWar: 1. Russia had a very, very bad day yesterday. 30/10, UA estimates that 950 Russian soldiers were killed yesterday bringing the total to 71200 (a 7 day average of 533), the bloodiest day since early March. #tweet100
THREAD","#Ukraine: Today’s updates from #UkraineWar: 1. Russia had a very, very bad day yesterday. 30/10, UA estimates that 950 Russian soldiers were killed yesterday bringing the total to 71200 (a 7 day average of 533), the bloodiest day since early March. #tweet100
THREAD",7,4,2,1,"['Ukraine', 'UkraineWar', 'tweet100']",en,,
1586840983194386432,2022-10-30 22:02:27+00:00,2536luis,3930,"The 93rd Kholodnoyarsk brigade slightly broke another attack by the occupiers near Bakhmut

It’s no longer a walk in the park for the Soviets

Russians are not welcome in Ukraine

#Ukraine #UkraineRussiaWar #Kyiv #Lviv #Kharkiv #Crimea #StandWithUkraine #UAarmy #UkraineWar #NATO https://t.co/APjJj2BmEv","The 93rd Kholodnoyarsk brigade slightly broke another attack by the occupiers near Bakhmut

It’s no longer a walk in the park for the Soviets

Russians are not welcome in Ukraine

#Ukraine #UkraineRussiaWar #Kyiv #Lviv #Kharkiv #Crimea #StandWithUkraine #UAarmy #UkraineWar #NATO https://t.co/APjJj2BmEv",5,2,0,0,"['Ukraine', 'UkraineRussiaWar', 'Kyiv', 'Lviv', 'Kharkiv', 'Crimea', 'StandWithUkraine', 'UAarmy', 'UkraineWar', 'NATO']",en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1586840963615293440/pu/img/lkR3XlzfY9Dz_VMn.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1586840963615293440/pu/vid/636x360/f9WYKt_jfSDHLi7T.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586840963615293440/pu/pl/spLf-YSp_euA0aon.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586840963615293440/pu/vid/476x270/FQzU4SqKMjvrNiq0.mp4?tag=12', contentType='video/mp4', bitrate=256000)], duration=14.78, views=819, altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FgWXcu4UcAEitWD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgWXcu4UcAEitWD?format=jpg&name=large', altText=None)]",
1586839612021874688,2022-10-30 21:57:00+00:00,BlogUkraine,6968,"#249dayofwar

⚡️President of Ukraine Volodymyr Zelenskyy (@ZelenskyyUa) address on the 249th day of full-scale war⚡️

🔗Link to view:https://t.co/h588aTk9HG

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/E5htd9WcBt","#249dayofwar

⚡️President of Ukraine Volodymyr Zelenskyy (@ZelenskyyUa) address on the 249th day of full-scale war⚡️

🔗Link to view:youtu.be/Tdfex1r9HAw

#UkraineWar #StandWithUkraine #UkraineRussiaWar #Ukraine #StopRussiaNOW #RussiaIsATerroristState #russiaisaterrorisstate https://t.co/E5htd9WcBt",9,4,0,0,"['249dayofwar', 'UkraineWar', 'StandWithUkraine', 'UkraineRussiaWar', 'Ukraine', 'StopRussiaNOW', 'RussiaIsATerroristState', 'russiaisaterrorisstate']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FgWT0XxX0AE5h57?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgWT0XxX0AE5h57?format=jpg&name=large', altText=None)]","[User(username='ZelenskyyUa', id=1120633726478823425, displayname='Володимир Зеленський', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1586802013857144833,2022-10-30 19:27:36+00:00,GAbhulimen,2594,Matching the foot of a king is not as painful to the king as a claim by the offender that he did not see the king. - African proverb. Me: A king that is kingly cannot be matched upon. #truth #RussiaIsLosing #UkraineRussiaWar️ #SundayThoughts #ThinkBIGSundayWithMarsha,Matching the foot of a king is not as painful to the king as a claim by the offender that he did not see the king. - African proverb. Me: A king that is kingly cannot be matched upon. #truth #RussiaIsLosing #UkraineRussiaWar️ #SundayThoughts #ThinkBIGSundayWithMarsha,1,0,0,0,"['truth', 'RussiaIsLosing', 'UkraineRussiaWar️', 'SundayThoughts', 'ThinkBIGSundayWithMarsha']",en,,
1586800573906489344,2022-10-30 19:21:52+00:00,UkrainianNews24,29966,"Ukrainian Forces🇺🇦
#Ukraine #UkraineRussiaWar️ https://t.co/fCEXgyeTMt","Ukrainian Forces🇺🇦
#Ukraine #UkraineRussiaWar️ https://t.co/fCEXgyeTMt",158,27,2,3,"['Ukraine', 'UkraineRussiaWar️']",en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1586800541245612034/pu/img/ASkm6EfZ2hQQBM1A.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1586800541245612034/pu/vid/576x1024/nEZbKpU2tfncNdiH.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586800541245612034/pu/vid/480x852/UpJTSpd2chBuzld-.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586800541245612034/pu/vid/320x568/k2kqaFR5NZVt4WV3.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586800541245612034/pu/pl/YzKWokbLArK9nadB.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=26.067, views=5330, altText=None)]",
1586788312848781319,2022-10-30 18:33:09+00:00,lnedos,3458,"The link to original source (in Russian). One of top Russian tg channels - 'Russian Spring Reporters"". Have a team working for them, usually do fairly accurate frontline updates.

#UkraineRussiaWar️ 

https://t.co/iiN3F1DeGs","The link to original source (in Russian). One of top Russian tg channels - 'Russian Spring Reporters"". Have a team working for them, usually do fairly accurate frontline updates.

#UkraineRussiaWar️ 

t.me/RVvoenkor/30661",6,2,1,1,['UkraineRussiaWar️'],en,,
1586766386101190658,2022-10-30 17:06:01+00:00,PStyle0ne1,6572,"Beautiful fireworks 🔥🔥🔥 of a #Russian ammo dump.
#Ukraine
#UkraineRussiaWar️ https://t.co/5rzwNpdIdl","Beautiful fireworks 🔥🔥🔥 of a #Russian ammo dump.
#Ukraine
#UkraineRussiaWar️ https://t.co/5rzwNpdIdl",25,3,0,1,"['Russian', 'Ukraine', 'UkraineRussiaWar️']",en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1586766325497618434/pu/img/CNKk7SOAf-2bo4NB.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1586766325497618434/pu/pl/oupmNSm4-yEwc9ii.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586766325497618434/pu/vid/690x360/iF6FRrqWIxrDf654.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586766325497618434/pu/vid/516x270/PoSdGViHmse3iMKV.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1586766325497618434/pu/vid/920x480/TXnsET57-Dm6I_YD.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=30.533, views=3486, altText=None)]",
1586756073612054531,2022-10-30 16:25:03+00:00,UKikaski,6474,"RUS forces are destroying bridges in the Luhansk battlefront -- one in Krasnorichens'ke and and the other in Kreminna.  

#OSINT 
#UkraineRussiaWar️ #Luhansk https://t.co/C98hOGqRLp","RUS forces are destroying bridges in the Luhansk battlefront -- one in Krasnorichens'ke and and the other in Kreminna.  

#OSINT 
#UkraineRussiaWar️ #Luhansk https://t.co/C98hOGqRLp",15,0,3,0,"['OSINT', 'UkraineRussiaWar️', 'Luhansk']",en,"[Photo(previewUrl='https://pbs.twimg.com/media/FgVIrgMX0AAfULm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgVIrgMX0AAfULm?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FgVIs0NXkAAFlE9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgVIs0NXkAAFlE9?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FgVJfO9WAAALt7i?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgVJfO9WAAALt7i?format=jpg&name=large', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FgVJtrvWIAMCDG7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgVJtrvWIAMCDG7?format=jpg&name=large', altText=None)]",
1586753485579722758,2022-10-30 16:14:46+00:00,UKikaski,6474,"RUS whackos claim UA launched the USV attack on Sevastopol from civilian (grain) ships. Standard RUS rhetoric that 1) helps explain their incompetence and, 2) provides justification for further escalation. PUTIN WILL ALWAYS ESCALATE.

#OSINT 
#UkraineRussiaWar️ #Sevastopol","RUS whackos claim UA launched the USV attack on Sevastopol from civilian (grain) ships. Standard RUS rhetoric that 1) helps explain their incompetence and, 2) provides justification for further escalation. PUTIN WILL ALWAYS ESCALATE.

#OSINT 
#UkraineRussiaWar️ #Sevastopol",13,2,0,0,"['OSINT', 'UkraineRussiaWar️', 'Sevastopol']",en,,
